"subject","block","trial","rt","switch","error","taskcode"
"16",1,28,1956,1,1,"life"
"16",1,29,1286,0,0,"life"
"16",1,30,3059,0,0,"life"
"16",1,31,824,0,0,"life"
"16",1,32,967,1,0,"valence"
"16",1,33,2291,0,0,"valence"
"16",1,34,855,0,1,"valence"
"16",1,35,1349,0,0,"valence"
"16",1,36,1408,1,0,"life"
"16",1,37,1656,1,0,"valence"
"16",1,38,2517,1,0,"life"
"16",1,39,1217,1,0,"valence"
"16",1,40,1056,1,0,"life"
"16",1,41,951,1,0,"valence"
"16",1,42,1010,0,0,"valence"
"16",1,43,763,0,0,"valence"
"16",1,44,606,0,0,"valence"
"16",1,45,887,0,1,"valence"
"16",1,46,549,1,1,"life"
"16",1,47,3152,0,0,"life"
"16",1,48,866,1,0,"valence"
"16",1,49,1183,0,0,"valence"
"16",1,50,1025,0,1,"valence"
"16",1,51,3609,1,0,"life"
"16",1,52,1848,1,0,"valence"
"16",1,53,1055,0,0,"valence"
"16",1,54,1286,1,1,"life"
"16",1,55,690,0,0,"life"
"16",1,56,793,0,0,"life"
"16",1,57,1434,1,0,"valence"
"16",1,58,769,1,0,"life"
"16",1,59,1667,1,1,"valence"
"16",1,60,3168,1,1,"life"
"16",1,61,2336,0,1,"life"
"16",1,62,737,0,0,"life"
"16",1,63,1365,1,0,"valence"
"16",1,64,2785,1,0,"life"
"16",1,65,1169,0,0,"life"
"16",1,66,1154,1,0,"valence"
"16",1,67,1844,1,0,"life"
"16",1,68,2395,0,0,"life"
"16",1,69,3899,0,1,"life"
"16",1,70,1837,1,0,"valence"
"16",1,71,899,0,1,"valence"
"16",1,72,1329,1,0,"life"
"16",1,73,939,1,0,"valence"
"16",1,74,3976,1,0,"life"
"16",1,75,1111,0,0,"life"
"16",1,76,2492,1,0,"valence"
"16",1,77,1414,1,0,"life"
"16",1,78,976,1,0,"valence"
"16",2,1,2181,0,0,"valence"
"16",2,2,1085,1,0,"life"
"16",2,3,2260,1,0,"valence"
"16",2,4,633,0,0,"valence"
"16",2,5,577,0,0,"valence"
"16",2,6,1004,1,0,"life"
"16",2,7,1029,1,0,"valence"
"16",2,8,1357,1,0,"life"
"16",2,9,823,0,0,"life"
"16",2,10,855,0,0,"life"
"16",2,11,837,1,0,"valence"
"16",2,12,630,0,0,"valence"
"16",2,13,783,0,0,"valence"
"16",2,14,1392,0,0,"valence"
"16",2,15,1881,1,0,"life"
"16",2,16,957,1,0,"valence"
"16",2,17,696,1,0,"life"
"16",2,18,703,1,0,"valence"
"16",2,19,564,0,0,"valence"
"16",2,20,2575,0,0,"valence"
"16",2,21,1479,0,0,"valence"
"16",2,22,1117,1,1,"life"
"16",2,23,832,0,1,"life"
"16",2,24,2529,0,1,"life"
"16",2,25,604,1,1,"valence"
"16",2,26,869,1,0,"life"
"16",2,27,691,1,0,"valence"
"16",2,28,1736,1,0,"life"
"16",2,29,852,1,1,"valence"
"16",2,30,883,0,1,"valence"
"16",2,31,1071,1,0,"life"
"16",2,32,647,0,0,"life"
"16",2,33,1198,0,1,"life"
"16",2,34,831,0,0,"life"
"16",2,35,752,1,1,"valence"
"16",2,36,787,1,0,"life"
"16",2,37,788,1,0,"valence"
"16",2,38,677,1,0,"life"
"16",2,39,571,0,0,"life"
"16",2,40,1205,0,0,"life"
"16",2,41,1334,0,1,"life"
"16",2,42,897,1,0,"valence"
"16",2,43,1087,1,1,"life"
"16",2,44,756,0,0,"life"
"16",2,45,583,1,1,"valence"
"16",2,46,1184,1,0,"life"
"16",2,47,1043,1,0,"valence"
"16",2,48,1274,0,1,"valence"
"16",2,49,807,1,0,"life"
"16",2,50,2282,1,1,"valence"
"16",2,51,1166,0,0,"valence"
"16",2,52,800,0,1,"valence"
"16",2,53,882,1,0,"life"
"16",2,54,751,1,0,"valence"
"16",2,55,817,1,0,"life"
"16",2,56,626,1,0,"valence"
"16",2,57,1579,0,0,"valence"
"16",2,58,668,0,0,"valence"
"16",2,59,978,0,0,"valence"
"16",2,60,812,1,0,"life"
"16",2,61,1149,0,0,"life"
"16",2,62,704,0,0,"life"
"16",2,63,740,0,0,"life"
"16",2,64,809,1,1,"valence"
"16",2,65,1273,1,0,"life"
"16",2,66,1064,1,1,"valence"
"16",2,67,542,0,0,"valence"
"16",2,68,1161,1,0,"life"
"16",2,69,653,0,0,"life"
"16",2,70,708,1,0,"valence"
"16",2,71,809,1,0,"life"
"16",2,72,906,0,0,"life"
"16",2,73,1031,1,0,"valence"
"16",2,74,1278,1,0,"life"
"16",2,75,1003,1,0,"valence"
"16",2,76,661,0,0,"valence"
"16",2,77,796,1,1,"life"
"16",2,78,638,1,0,"valence"
"16",3,1,1927,1,0,"life"
"16",3,2,1194,1,0,"valence"
"16",3,3,602,0,1,"valence"
"16",3,4,660,0,0,"valence"
"16",3,5,1179,1,0,"life"
"16",3,6,701,1,0,"valence"
"16",3,7,1905,0,0,"valence"
"16",3,8,1365,0,0,"valence"
"16",3,9,688,1,0,"life"
"16",3,10,901,0,0,"life"
"16",3,11,851,1,0,"valence"
"16",3,12,801,1,0,"life"
"16",3,13,914,1,0,"valence"
"16",3,14,831,1,0,"life"
"16",3,15,1311,1,0,"valence"
"16",3,16,651,1,0,"life"
"16",3,17,673,1,0,"valence"
"16",3,18,425,0,0,"valence"
"16",3,19,746,1,0,"life"
"16",3,20,830,1,1,"valence"
"16",3,21,1854,1,1,"life"
"16",3,22,740,1,0,"valence"
"16",3,23,1176,1,0,"life"
"16",3,24,585,0,0,"life"
"16",3,25,627,1,0,"valence"
"16",3,26,523,0,0,"valence"
"16",3,27,951,0,0,"valence"
"16",3,28,818,0,1,"valence"
"16",3,29,610,1,0,"life"
"16",3,30,1146,0,0,"life"
"16",3,31,1839,0,1,"life"
"16",3,32,1094,0,0,"life"
"16",3,33,539,0,0,"life"
"16",3,34,823,1,0,"valence"
"16",3,35,759,0,0,"valence"
"16",3,36,1017,1,0,"life"
"16",3,37,513,0,0,"life"
"16",3,38,637,1,0,"valence"
"16",3,39,566,1,0,"life"
"16",3,40,640,1,1,"valence"
"16",3,41,584,1,0,"life"
"16",3,42,562,1,1,"valence"
"16",3,43,637,1,0,"life"
"16",3,44,533,0,1,"life"
"16",3,45,705,0,0,"life"
"16",3,46,630,0,0,"life"
"16",3,47,703,1,0,"valence"
"16",3,48,1539,1,0,"life"
"16",3,49,1254,0,0,"life"
"16",3,50,693,1,0,"valence"
"16",3,51,795,1,0,"life"
"16",3,52,428,0,1,"life"
"16",3,53,1037,1,0,"valence"
"16",3,54,756,0,0,"valence"
"16",3,55,518,0,0,"valence"
"16",3,56,1076,0,0,"valence"
"16",3,57,602,1,0,"life"
"16",3,58,562,1,1,"valence"
"16",3,59,558,1,1,"life"
"16",3,60,713,0,0,"life"
"16",3,61,654,0,0,"life"
"16",3,62,1268,1,1,"valence"
"16",3,63,723,0,1,"valence"
"16",3,64,999,1,0,"life"
"16",3,65,2129,1,0,"valence"
"16",3,66,763,0,0,"valence"
"16",3,67,782,1,0,"life"
"16",3,68,1151,1,0,"valence"
"16",3,69,610,0,0,"valence"
"16",3,70,764,0,0,"valence"
"16",3,71,782,0,0,"valence"
"16",3,72,1105,1,0,"life"
"16",3,73,1286,0,0,"life"
"16",3,74,739,0,0,"life"
"16",3,75,695,0,0,"life"
"16",3,76,780,1,0,"valence"
"16",3,77,574,1,0,"life"
"16",3,78,632,0,0,"life"
"16",4,1,1326,1,0,"valence"
"16",4,2,3178,0,1,"valence"
"16",4,3,714,0,0,"valence"
"16",4,4,719,0,0,"valence"
"16",4,5,660,0,0,"valence"
"16",4,6,779,0,1,"valence"
"16",4,7,732,1,0,"life"
"16",4,8,576,0,0,"life"
"16",4,9,827,1,0,"valence"
"16",4,10,1003,1,0,"life"
"16",4,11,835,0,0,"life"
"16",4,12,835,1,1,"valence"
"16",4,13,514,0,0,"valence"
"16",4,14,559,0,0,"valence"
"16",4,15,586,0,0,"valence"
"16",4,16,675,1,0,"life"
"16",4,17,777,1,1,"valence"
"16",4,18,667,1,0,"life"
"16",4,19,897,0,0,"life"
"16",4,20,622,0,0,"life"
"16",4,21,631,0,0,"life"
"16",4,22,911,0,0,"life"
"16",4,23,603,1,0,"valence"
"16",4,24,821,0,0,"valence"
"16",4,25,1237,1,0,"life"
"16",4,26,836,1,0,"valence"
"16",4,27,692,1,0,"life"
"16",4,28,666,0,0,"life"
"16",4,29,1184,1,0,"valence"
"16",4,30,497,0,0,"valence"
"16",4,31,719,1,0,"life"
"16",4,32,659,1,1,"valence"
"16",4,33,633,1,0,"life"
"16",4,34,1041,1,0,"valence"
"16",4,35,714,1,0,"life"
"16",4,36,606,0,1,"life"
"16",4,37,630,1,0,"valence"
"16",4,38,896,1,1,"life"
"16",4,39,1006,1,0,"valence"
"16",4,40,1079,1,1,"life"
"16",4,41,1052,0,0,"life"
"16",4,42,2291,1,0,"valence"
"16",4,43,823,0,1,"valence"
"16",4,44,1271,1,0,"life"
"16",4,45,997,1,0,"valence"
"16",4,46,750,1,0,"life"
"16",4,47,1729,1,0,"valence"
"16",4,48,669,0,0,"valence"
"16",4,49,1107,0,1,"valence"
"16",4,50,632,0,0,"valence"
"16",4,51,864,0,0,"valence"
"16",4,52,542,1,0,"life"
"16",4,53,1435,1,0,"valence"
"16",4,54,738,0,0,"valence"
"16",4,55,518,1,0,"life"
"16",4,56,546,1,0,"valence"
"16",4,57,685,1,0,"life"
"16",4,58,692,0,0,"life"
"16",4,59,553,0,0,"life"
"16",4,60,1317,0,0,"life"
"16",4,61,881,0,1,"life"
"16",4,62,959,0,1,"life"
"16",4,63,698,1,0,"valence"
"16",4,64,832,1,0,"life"
"16",4,65,1071,0,0,"life"
"16",4,66,837,1,0,"valence"
"16",4,67,1076,1,0,"life"
"16",4,68,603,1,0,"valence"
"16",4,69,692,0,0,"valence"
"16",4,70,1081,1,0,"life"
"16",4,71,686,1,0,"valence"
"16",4,72,661,0,0,"valence"
"16",4,73,636,0,1,"valence"
"16",4,74,772,1,0,"life"
"16",4,75,726,0,0,"life"
"16",4,76,554,1,1,"valence"
"16",4,77,676,1,0,"life"
"16",4,78,700,0,0,"life"
"16",5,1,4238,0,0,"life"
"16",5,2,676,1,1,"valence"
"16",5,3,1034,0,0,"valence"
"16",5,4,690,0,1,"valence"
"16",5,5,1400,1,0,"life"
"16",5,6,672,1,0,"valence"
"16",5,7,822,0,1,"valence"
"16",5,8,1398,1,0,"life"
"16",5,9,607,1,0,"valence"
"16",5,10,792,1,0,"life"
"16",5,11,665,1,0,"valence"
"16",5,12,879,0,1,"valence"
"16",5,13,2047,0,0,"valence"
"16",5,14,573,1,0,"life"
"16",5,15,647,1,0,"valence"
"16",5,16,607,0,0,"valence"
"16",5,17,567,0,0,"valence"
"16",5,18,754,1,0,"life"
"16",5,19,902,1,0,"valence"
"16",5,20,531,1,0,"life"
"16",5,21,655,0,0,"life"
"16",5,22,789,1,0,"valence"
"16",5,23,744,0,0,"valence"
"16",5,24,891,1,0,"life"
"16",5,25,776,1,0,"valence"
"16",5,26,666,0,0,"valence"
"16",5,27,704,0,0,"valence"
"16",5,28,1524,0,1,"valence"
"16",5,29,616,0,1,"valence"
"16",5,30,818,1,0,"life"
"16",5,31,689,0,0,"life"
"16",5,32,856,0,0,"life"
"16",5,33,727,0,0,"life"
"16",5,34,619,1,0,"valence"
"16",5,35,627,0,0,"valence"
"16",5,36,587,0,0,"valence"
"16",5,37,645,0,0,"valence"
"16",5,38,1244,1,0,"life"
"16",5,39,1964,0,0,"life"
"16",5,40,669,1,0,"valence"
"16",5,41,596,0,0,"valence"
"16",5,42,1053,0,1,"valence"
"16",5,43,613,1,0,"life"
"16",5,44,1230,0,0,"life"
"16",5,45,798,1,0,"valence"
"16",5,46,688,1,0,"life"
"16",5,47,566,1,1,"valence"
"16",5,48,560,0,0,"valence"
"16",5,49,637,0,0,"valence"
"16",5,50,1124,1,1,"life"
"16",5,51,679,0,0,"life"
"16",5,52,783,0,0,"life"
"16",5,53,705,1,0,"valence"
"16",5,54,565,0,0,"valence"
"16",5,55,879,1,0,"life"
"16",5,56,814,1,0,"valence"
"16",5,57,896,1,0,"life"
"16",5,58,909,0,0,"life"
"16",5,59,553,0,1,"life"
"16",5,60,581,1,0,"valence"
"16",5,61,767,1,0,"life"
"16",5,62,609,1,0,"valence"
"16",5,63,1081,0,0,"valence"
"16",5,64,784,0,0,"valence"
"16",5,65,722,1,0,"life"
"16",5,66,758,1,0,"valence"
"16",5,67,649,1,0,"life"
"16",5,68,672,0,0,"life"
"16",5,69,934,0,0,"life"
"16",5,70,691,0,0,"life"
"16",5,71,937,0,1,"life"
"16",5,72,516,0,0,"life"
"16",5,73,656,0,0,"life"
"16",5,74,567,0,0,"life"
"16",5,75,657,0,0,"life"
"16",5,76,1031,1,0,"valence"
"16",5,77,688,0,0,"valence"
"16",5,78,822,1,0,"life"
"16",6,1,994,1,0,"valence"
"16",6,2,667,1,0,"life"
"16",6,3,801,0,0,"life"
"16",6,4,658,0,1,"life"
"16",6,5,681,1,1,"valence"
"16",6,6,670,1,0,"life"
"16",6,7,580,1,0,"valence"
"16",6,8,559,0,1,"valence"
"16",6,9,649,1,0,"life"
"16",6,10,561,1,1,"valence"
"16",6,11,572,0,0,"valence"
"16",6,12,598,0,0,"valence"
"16",6,13,800,1,0,"life"
"16",6,14,544,1,0,"valence"
"16",6,15,1020,0,0,"valence"
"16",6,16,773,1,1,"life"
"16",6,17,583,1,0,"valence"
"16",6,18,625,0,0,"valence"
"16",6,19,569,1,0,"life"
"16",6,20,659,0,0,"life"
"16",6,21,825,1,1,"valence"
"16",6,22,1625,0,1,"valence"
"16",6,23,760,0,0,"valence"
"16",6,24,635,0,0,"valence"
"16",6,25,546,1,0,"life"
"16",6,26,766,0,0,"life"
"16",6,27,690,1,0,"valence"
"16",6,28,888,1,0,"life"
"16",6,29,549,0,0,"life"
"16",6,30,512,0,1,"life"
"16",6,31,556,1,0,"valence"
"16",6,32,776,1,0,"life"
"16",6,33,554,1,0,"valence"
"16",6,34,1077,1,0,"life"
"16",6,35,555,0,0,"life"
"16",6,36,550,0,0,"life"
"16",6,37,657,0,0,"life"
"16",6,38,968,1,0,"valence"
"16",6,39,674,1,0,"life"
"16",6,40,745,0,1,"life"
"16",6,41,509,0,0,"life"
"16",6,42,554,0,0,"life"
"16",6,43,1061,0,0,"life"
"16",6,44,667,1,1,"valence"
"16",6,45,625,1,0,"life"
"16",6,46,697,1,0,"valence"
"16",6,47,959,0,0,"valence"
"16",6,48,714,0,1,"valence"
"16",6,49,638,1,0,"life"
"16",6,50,647,1,0,"valence"
"16",6,51,686,1,0,"life"
"16",6,52,628,1,0,"valence"
"16",6,53,572,0,0,"valence"
"16",6,54,647,0,0,"valence"
"16",6,55,831,0,0,"valence"
"16",6,56,639,0,0,"valence"
"16",6,57,535,1,0,"life"
"16",6,58,851,1,0,"valence"
"16",6,59,642,1,1,"life"
"16",6,60,889,1,0,"valence"
"16",6,61,856,1,1,"life"
"16",6,62,679,0,0,"life"
"16",6,63,589,0,0,"life"
"16",6,64,678,0,0,"life"
"16",6,65,972,1,1,"valence"
"16",6,66,726,0,0,"valence"
"16",6,67,649,0,0,"valence"
"16",6,68,688,1,0,"life"
"16",6,69,726,1,0,"valence"
"16",6,70,506,0,1,"valence"
"16",6,71,903,1,0,"life"
"16",6,72,500,0,0,"life"
"16",6,73,577,0,1,"life"
"16",6,74,587,0,0,"life"
"16",6,75,693,0,0,"life"
"16",6,76,571,1,1,"valence"
"16",6,77,581,0,0,"valence"
"16",6,78,847,1,0,"life"
"17",1,1,3142,1,0,"life"
"17",1,2,2023,1,0,"valence"
"17",1,3,1062,0,0,"valence"
"17",1,4,1533,1,0,"life"
"17",1,5,1425,0,1,"life"
"17",1,6,2311,1,1,"valence"
"17",1,7,940,0,0,"valence"
"17",1,8,1238,1,0,"life"
"17",1,9,1797,1,0,"valence"
"17",1,10,1198,1,1,"life"
"17",1,11,1599,0,0,"life"
"17",1,12,815,1,0,"valence"
"17",1,13,1103,0,0,"valence"
"17",1,14,1189,1,0,"life"
"17",1,15,1046,1,0,"valence"
"17",1,16,1724,1,0,"life"
"17",1,17,1337,0,0,"life"
"17",1,18,1763,1,1,"valence"
"17",1,19,1598,0,0,"valence"
"17",1,20,1711,1,0,"life"
"17",1,21,1466,1,1,"valence"
"17",1,22,1905,1,0,"life"
"17",1,23,1397,1,0,"valence"
"17",1,24,813,0,0,"valence"
"17",1,25,895,1,0,"life"
"17",1,26,1036,1,0,"valence"
"17",1,27,853,0,0,"valence"
"17",1,28,1555,1,0,"life"
"17",1,29,1014,1,0,"valence"
"17",1,30,1023,0,1,"valence"
"17",1,31,694,1,0,"life"
"17",1,32,909,0,0,"life"
"17",1,33,1098,1,1,"valence"
"17",1,34,990,1,0,"life"
"17",1,35,1289,1,0,"valence"
"17",1,36,966,0,0,"valence"
"17",1,37,609,1,0,"life"
"17",1,38,1913,1,0,"valence"
"17",1,39,796,1,0,"life"
"17",1,40,703,0,0,"life"
"17",1,41,2067,0,0,"life"
"17",1,42,881,0,0,"life"
"17",1,43,1054,0,0,"life"
"17",1,44,757,0,0,"life"
"17",1,45,600,1,0,"valence"
"17",1,46,1025,1,0,"life"
"17",1,47,1880,1,1,"valence"
"17",1,48,878,0,0,"valence"
"17",1,49,860,0,0,"valence"
"17",1,50,747,0,0,"valence"
"17",1,51,590,0,0,"valence"
"17",1,52,809,1,0,"life"
"17",1,53,713,0,0,"life"
"17",1,54,637,1,0,"valence"
"17",1,55,774,1,0,"life"
"17",1,56,2344,1,0,"valence"
"17",1,57,1162,1,0,"life"
"17",1,58,859,1,0,"valence"
"17",1,59,1003,1,0,"life"
"17",1,60,883,1,0,"valence"
"17",1,61,769,1,0,"life"
"17",1,62,770,0,0,"life"
"17",1,63,582,0,0,"life"
"17",1,64,1056,1,0,"valence"
"17",1,65,1015,0,0,"valence"
"17",1,66,1215,1,0,"life"
"17",1,67,591,0,0,"life"
"17",1,68,1066,1,0,"valence"
"17",1,69,864,1,0,"life"
"17",1,70,1166,0,0,"life"
"17",1,71,817,1,0,"valence"
"17",1,72,818,0,0,"valence"
"17",1,73,1250,1,0,"life"
"17",1,74,1664,1,0,"valence"
"17",1,75,813,0,0,"valence"
"17",1,76,751,0,0,"valence"
"17",1,77,705,0,0,"valence"
"17",1,78,599,1,0,"life"
"17",2,1,1893,0,0,"life"
"17",2,2,666,1,0,"valence"
"17",2,3,545,1,0,"life"
"17",2,4,940,0,0,"life"
"17",2,5,1640,1,0,"valence"
"17",2,6,631,0,0,"valence"
"17",2,7,1120,1,0,"life"
"17",2,8,851,1,0,"valence"
"17",2,9,962,0,1,"valence"
"17",2,10,701,1,0,"life"
"17",2,11,818,0,0,"life"
"17",2,12,499,0,0,"life"
"17",2,13,704,0,0,"life"
"17",2,14,693,0,0,"life"
"17",2,15,1611,1,0,"valence"
"17",2,16,971,1,0,"life"
"17",2,17,1638,0,0,"life"
"17",2,18,1043,1,0,"valence"
"17",2,19,892,0,0,"valence"
"17",2,20,761,0,0,"valence"
"17",2,21,955,1,0,"life"
"17",2,22,679,0,0,"life"
"17",2,23,1853,1,1,"valence"
"17",2,24,707,0,0,"valence"
"17",2,25,1095,1,0,"life"
"17",2,26,1822,1,0,"valence"
"17",2,27,1333,0,1,"valence"
"17",2,28,657,0,0,"valence"
"17",2,29,983,1,0,"life"
"17",2,30,800,0,0,"life"
"17",2,31,753,1,0,"valence"
"17",2,32,1700,0,0,"valence"
"17",2,33,625,1,0,"life"
"17",2,34,633,1,1,"valence"
"17",2,35,833,0,0,"valence"
"17",2,36,896,1,0,"life"
"17",2,37,1006,0,0,"life"
"17",2,38,1111,0,0,"life"
"17",2,39,892,0,0,"life"
"17",2,40,697,0,0,"life"
"17",2,41,511,0,0,"life"
"17",2,42,780,1,0,"valence"
"17",2,43,751,0,0,"valence"
"17",2,44,1457,1,0,"life"
"17",2,45,585,1,0,"valence"
"17",2,46,595,1,0,"life"
"17",2,47,1083,1,0,"valence"
"17",2,48,704,0,1,"valence"
"17",2,49,1094,0,0,"valence"
"17",2,50,716,1,0,"life"
"17",2,51,624,0,0,"life"
"17",2,52,616,1,0,"valence"
"17",2,53,976,0,0,"valence"
"17",2,54,1722,0,0,"valence"
"17",2,55,1941,1,1,"life"
"17",2,56,583,1,0,"valence"
"17",2,57,641,0,0,"valence"
"17",2,58,761,0,0,"valence"
"17",2,59,587,0,0,"valence"
"17",2,60,1030,0,0,"valence"
"17",2,61,685,0,0,"valence"
"17",2,62,1524,1,1,"life"
"17",2,63,567,0,0,"life"
"17",2,64,513,0,0,"life"
"17",2,65,733,1,0,"valence"
"17",2,66,609,1,0,"life"
"17",2,67,1355,1,0,"valence"
"17",2,68,453,1,0,"life"
"17",2,69,516,0,0,"life"
"17",2,70,672,0,0,"life"
"17",2,71,710,1,0,"valence"
"17",2,72,1290,0,1,"valence"
"17",2,73,824,1,0,"life"
"17",2,74,1464,1,0,"valence"
"17",2,75,1022,0,0,"valence"
"17",2,76,743,1,0,"life"
"17",2,77,506,0,0,"life"
"17",2,78,583,1,0,"valence"
"17",3,1,1152,1,0,"life"
"17",3,2,596,0,0,"life"
"17",3,3,541,0,0,"life"
"17",3,4,936,1,0,"valence"
"17",3,5,1141,1,0,"life"
"17",3,6,824,1,0,"valence"
"17",3,7,712,1,0,"life"
"17",3,8,812,0,1,"life"
"17",3,9,2191,1,0,"valence"
"17",3,10,2373,0,1,"valence"
"17",3,11,838,1,0,"life"
"17",3,12,901,1,0,"valence"
"17",3,13,866,0,0,"valence"
"17",3,14,736,0,1,"valence"
"17",3,15,1989,0,0,"valence"
"17",3,16,709,0,1,"valence"
"17",3,17,1066,1,0,"life"
"17",3,18,800,0,0,"life"
"17",3,19,737,1,0,"valence"
"17",3,20,565,0,0,"valence"
"17",3,21,864,0,0,"valence"
"17",3,22,845,1,0,"life"
"17",3,23,686,0,0,"life"
"17",3,24,531,1,1,"valence"
"17",3,25,1039,0,0,"valence"
"17",3,26,566,0,0,"valence"
"17",3,27,497,1,0,"life"
"17",3,28,671,1,0,"valence"
"17",3,29,869,1,0,"life"
"17",3,30,563,0,0,"life"
"17",3,31,574,0,0,"life"
"17",3,32,649,1,0,"valence"
"17",3,33,1631,1,0,"life"
"17",3,34,624,0,0,"life"
"17",3,35,537,0,0,"life"
"17",3,36,851,1,0,"valence"
"17",3,37,915,0,0,"valence"
"17",3,38,1167,1,1,"life"
"17",3,39,818,0,0,"life"
"17",3,40,2034,1,0,"valence"
"17",3,41,848,0,0,"valence"
"17",3,42,688,0,0,"valence"
"17",3,43,1366,1,0,"life"
"17",3,44,576,0,0,"life"
"17",3,45,570,0,0,"life"
"17",3,46,805,0,0,"life"
"17",3,47,1094,1,0,"valence"
"17",3,48,715,1,0,"life"
"17",3,49,704,1,0,"valence"
"17",3,50,1061,0,0,"valence"
"17",3,51,780,0,0,"valence"
"17",3,52,814,1,0,"life"
"17",3,53,606,0,0,"life"
"17",3,54,632,1,0,"valence"
"17",3,55,575,0,0,"valence"
"17",3,56,729,1,0,"life"
"17",3,57,1341,0,0,"life"
"17",3,58,600,1,0,"valence"
"17",3,59,753,0,0,"valence"
"17",3,60,628,0,0,"valence"
"17",3,61,539,1,0,"life"
"17",3,62,520,0,0,"life"
"17",3,63,532,0,0,"life"
"17",3,64,801,0,1,"life"
"17",3,65,1330,1,0,"valence"
"17",3,66,958,0,1,"valence"
"17",3,67,600,1,0,"life"
"17",3,68,994,0,0,"life"
"17",3,69,875,1,0,"valence"
"17",3,70,681,0,0,"valence"
"17",3,71,1358,1,0,"life"
"17",3,72,505,0,0,"life"
"17",3,73,615,0,0,"life"
"17",3,74,591,0,0,"life"
"17",3,75,522,1,0,"valence"
"17",3,76,1238,0,0,"valence"
"17",3,77,1286,0,0,"valence"
"17",3,78,627,1,0,"life"
"17",4,1,963,1,0,"valence"
"17",4,2,1566,0,0,"valence"
"17",4,3,704,1,0,"life"
"17",4,4,629,1,1,"valence"
"17",4,5,717,0,0,"valence"
"17",4,6,673,0,0,"valence"
"17",4,7,1287,1,0,"life"
"17",4,8,868,1,0,"valence"
"17",4,9,609,1,0,"life"
"17",4,10,491,0,0,"life"
"17",4,11,744,1,0,"valence"
"17",4,12,1469,1,0,"life"
"17",4,13,579,0,0,"life"
"17",4,14,1086,1,0,"valence"
"17",4,15,595,0,0,"valence"
"17",4,16,1021,1,0,"life"
"17",4,17,1460,0,0,"life"
"17",4,18,684,1,0,"valence"
"17",4,19,513,1,0,"life"
"17",4,20,782,0,0,"life"
"17",4,21,640,1,1,"valence"
"17",4,22,679,1,0,"life"
"17",4,23,543,0,0,"life"
"17",4,24,1530,0,0,"life"
"17",4,25,623,1,0,"valence"
"17",4,26,1095,1,0,"life"
"17",4,27,700,1,0,"valence"
"17",4,28,1392,1,0,"life"
"17",4,29,714,0,0,"life"
"17",4,30,1167,0,0,"life"
"17",4,31,577,0,0,"life"
"17",4,32,539,1,0,"valence"
"17",4,33,934,1,0,"life"
"17",4,34,947,1,1,"valence"
"17",4,35,2990,0,0,"valence"
"17",4,36,549,1,0,"life"
"17",4,37,768,1,0,"valence"
"17",4,38,626,1,0,"life"
"17",4,39,652,1,0,"valence"
"17",4,40,1491,0,0,"valence"
"17",4,41,1912,1,1,"life"
"17",4,42,780,0,0,"life"
"17",4,43,1310,1,0,"valence"
"17",4,44,714,0,0,"valence"
"17",4,45,495,1,0,"life"
"17",4,46,733,1,0,"valence"
"17",4,47,625,0,0,"valence"
"17",4,48,585,0,0,"valence"
"17",4,49,707,1,0,"life"
"17",4,50,760,1,0,"valence"
"17",4,51,746,0,0,"valence"
"17",4,52,1278,1,0,"life"
"17",4,53,875,1,0,"valence"
"17",4,54,698,0,0,"valence"
"17",4,55,1104,1,0,"life"
"17",4,56,1589,1,0,"valence"
"17",4,57,1524,1,0,"life"
"17",4,58,521,0,0,"life"
"17",4,59,565,1,0,"valence"
"17",4,60,1504,0,0,"valence"
"17",4,61,451,1,0,"life"
"17",4,62,706,1,0,"valence"
"17",4,63,886,1,0,"life"
"17",4,64,613,1,0,"valence"
"17",4,65,494,1,0,"life"
"17",4,66,1164,0,0,"life"
"17",4,67,575,0,0,"life"
"17",4,68,1065,1,1,"valence"
"17",4,69,976,0,1,"valence"
"17",4,70,665,1,0,"life"
"17",4,71,1775,1,0,"valence"
"17",4,72,634,1,0,"life"
"17",4,73,1586,1,0,"valence"
"17",4,74,2131,1,0,"life"
"17",4,75,862,1,1,"valence"
"17",4,76,717,0,0,"valence"
"17",4,77,993,1,0,"life"
"17",4,78,570,0,0,"life"
"17",5,1,1768,1,0,"valence"
"17",5,2,1441,0,0,"valence"
"17",5,3,1815,1,0,"life"
"17",5,4,848,1,0,"valence"
"17",5,5,1711,0,0,"valence"
"17",5,6,571,0,0,"valence"
"17",5,7,1124,1,1,"life"
"17",5,8,1689,1,1,"valence"
"17",5,9,662,1,0,"life"
"17",5,10,589,0,0,"life"
"17",5,11,3367,0,0,"life"
"17",5,12,687,0,0,"life"
"17",5,13,805,1,0,"valence"
"17",5,14,1015,0,0,"valence"
"17",5,15,720,0,0,"valence"
"17",5,16,612,0,0,"valence"
"17",5,17,796,1,0,"life"
"17",5,18,687,0,0,"life"
"17",5,19,821,0,0,"life"
"17",5,20,469,0,0,"life"
"17",5,21,948,0,0,"life"
"17",5,22,1358,1,0,"valence"
"17",5,23,1320,1,0,"life"
"17",5,24,436,0,0,"life"
"17",5,25,564,0,0,"life"
"17",5,26,591,1,0,"valence"
"17",5,27,1210,0,1,"valence"
"17",5,28,649,1,0,"life"
"17",5,29,2224,1,0,"valence"
"17",5,30,1336,1,0,"life"
"17",5,31,755,1,0,"valence"
